Time	TH	ErrTH	H	Prob[Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--Apoptosis--CellCycleArrest]	Prob[Migration--Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[Metastasis--CellCycleArrest]	ErrProb[Metastasis--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--EMT--Apoptosis]	ErrProb[Migration--Metastasis--Invasion--EMT--Apoptosis]	Prob[Migration--Invasion--CellCycleArrest]	ErrProb[Migration--Invasion--CellCycleArrest]	Prob[Migration]	ErrProb[Migration]	Prob[Migration--Invasion--EMT]	ErrProb[Migration--Invasion--EMT]	Prob[Metastasis--Invasion--CellCycleArrest]	ErrProb[Metastasis--Invasion--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--EMT]	ErrProb[Migration--Metastasis--Invasion--EMT]	Prob[Migration--Metastasis--CellCycleArrest]	ErrProb[Migration--Metastasis--CellCycleArrest]	Prob[CellCycleArrest]	ErrProb[CellCycleArrest]	Prob[Metastasis--Invasion--EMT--Apoptosis]	ErrProb[Metastasis--Invasion--EMT--Apoptosis]	Prob[Metastasis]	ErrProb[Metastasis]	Prob[<nil>]	ErrProb[<nil>]	Prob[Migration--Metastasis--EMT--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--CellCycleArrest]	Prob[Migration--EMT]	ErrProb[Migration--EMT]	Prob[Invasion--Apoptosis--CellCycleArrest]	ErrProb[Invasion--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT]	ErrProb[Metastasis--EMT]	Prob[Apoptosis--CellCycleArrest]	ErrProb[Apoptosis--CellCycleArrest]	Prob[Metastasis--Invasion]	ErrProb[Metastasis--Invasion]	Prob[Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--CellCycleArrest]	ErrProb[Migration--CellCycleArrest]	Prob[EMT--Apoptosis--CellCycleArrest]	ErrProb[EMT--Apoptosis--CellCycleArrest]	Prob[Invasion--EMT--Apoptosis]	ErrProb[Invasion--EMT--Apoptosis]	Prob[Migration--Metastasis--Invasion--EMT--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--EMT--CellCycleArrest]	Prob[EMT--CellCycleArrest]	ErrProb[EMT--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--CellCycleArrest]	Prob[Migration--Invasion--EMT--Apoptosis]	ErrProb[Migration--Invasion--EMT--Apoptosis]	Prob[Invasion--EMT]	ErrProb[Invasion--EMT]	Prob[Invasion--Apoptosis]	ErrProb[Invasion--Apoptosis]	Prob[Metastasis--EMT--CellCycleArrest]	ErrProb[Metastasis--EMT--CellCycleArrest]	Prob[Migration--Metastasis--EMT]	ErrProb[Migration--Metastasis--EMT]	Prob[Metastasis--Invasion--EMT]	ErrProb[Metastasis--Invasion--EMT]	Prob[EMT]	ErrProb[EMT]	Prob[Invasion]	ErrProb[Invasion]	Prob[Invasion--CellCycleArrest]	ErrProb[Invasion--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Apoptosis]	ErrProb[Migration--Metastasis--EMT--Apoptosis]	Prob[Migration--Metastasis--Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--EMT--Apoptosis--CellCycleArrest]	Prob[EMT--Apoptosis]	ErrProb[EMT--Apoptosis]	Prob[Migration--EMT--Apoptosis]	ErrProb[Migration--EMT--Apoptosis]	Prob[Migration--Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Apoptosis--CellCycleArrest]	Prob[Migration--Invasion--EMT--CellCycleArrest]	ErrProb[Migration--Invasion--EMT--CellCycleArrest]	Prob[Invasion--EMT--CellCycleArrest]	ErrProb[Invasion--EMT--CellCycleArrest]	Prob[Migration--Invasion]	ErrProb[Migration--Invasion]	Prob[Metastasis--Invasion--EMT--CellCycleArrest]	ErrProb[Metastasis--Invasion--EMT--CellCycleArrest]	Prob[Migration--EMT--CellCycleArrest]	ErrProb[Migration--EMT--CellCycleArrest]	Prob[Migration--Metastasis--Invasion]	ErrProb[Migration--Metastasis--Invasion]	Prob[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis]	ErrProb[Migration--Metastasis]	Prob[Apoptosis]	ErrProb[Apoptosis]	
18.5000	0.0017	0.0002	1.8696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000035	0.000024	0	0	0.000214	0.000065	0	0	0.002316	0.000212	0	0	0	0	0.203552	0.001800	0	0	0	0	0.000033	0.000024	0	0	0.430142	0.002214	0	0	0	0	0	0	0.000120	0.000049	0.000020	0.000020	0.291977	0.002033	0.062458	0.001082	0	0	0	0	0.000843	0.000129	0.000007	0.000007	0.000060	0.000035	0	0	0	0	0.000928	0.000135	0.000652	0.000113	0.000898	0.000132	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002595	0.000225	0.002984	0.000243	0	0	0	0	0	0	0	0	0	0	0	0	0.000146	0.000053	
18.6000	0.0018	0.0002	1.8682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000055	0.000032	0	0	0.000176	0.000058	0	0	0.002269	0.000211	0	0	0	0	0.203474	0.001800	0	0	0	0	0.000020	0.000020	0	0	0.430128	0.002214	0	0	0	0	0	0	0.000120	0.000049	0.000020	0.000020	0.292199	0.002034	0.062553	0.001083	0	0	0	0	0.000786	0.000125	0.000020	0.000020	0.000060	0.000035	0	0	0	0	0.000921	0.000134	0.000688	0.000116	0.000880	0.000131	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002561	0.000223	0.002913	0.000239	0	0	0	0	0	0	0	0	0	0	0	0	0.000139	0.000053	
18.7000	0.0017	0.0002	1.8661	0	0	0.000008	0.000008	0	0	0	0	0	0	0	0	0	0	0.000044	0.000029	0	0	0.000146	0.000053	0	0	0.002119	0.000205	0	0	0	0	0.203479	0.001800	0	0	0	0	0.000020	0.000020	0	0	0.430138	0.002214	0	0	0.000007	0.000007	0	0	0.000105	0.000045	0.000024	0.000020	0.292425	0.002034	0.062592	0.001083	0	0	0	0	0.000787	0.000124	0.000016	0.000016	0.000038	0.000024	0	0	0	0	0.000903	0.000132	0.000745	0.000119	0.000873	0.000131	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002614	0.000225	0.002777	0.000233	0	0	0	0	0	0	0	0	0	0	0	0	0.000120	0.000049	
18.8000	0.0017	0.0002	1.8638	0	0	0.000003	0.000003	0	0	0	0	0	0	0	0	0	0	0.000078	0.000039	0	0	0.000140	0.000053	0	0	0.002115	0.000204	0	0	0	0	0.203485	0.001800	0	0	0	0	0.000020	0.000020	0	0	0.430123	0.002214	0	0	0	0	0	0	0.000100	0.000045	0.000040	0.000028	0.292719	0.002035	0.062604	0.001083	0	0	0	0	0.000767	0.000123	0	0	0.000020	0.000020	0	0	0	0	0.000899	0.000132	0.000682	0.000115	0.000843	0.000128	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002622	0.000224	0.002597	0.000225	0	0	0	0	0	0	0	0	0	0	0	0	0.000123	0.000048	
18.9000	0.0016	0.0002	1.8612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000064	0.000035	0	0	0.000121	0.000048	0	0	0.002133	0.000205	0	0	0	0	0.203500	0.001800	0	0	0	0	0.000020	0.000020	0	0	0.430129	0.002214	0	0	0	0	0	0	0.000100	0.000045	0.000040	0.000028	0.292984	0.002035	0.062615	0.001083	0	0	0	0	0.000780	0.000125	0	0	0.000020	0.000020	0	0	0	0	0.000822	0.000127	0.000608	0.000108	0.000818	0.000125	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002611	0.000225	0.002527	0.000221	0	0	0	0	0	0	0	0	0	0	0	0	0.000088	0.000041	
19.0000	0.0016	0.0002	1.8593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000064	0.000035	0	0	0.000100	0.000045	0	0	0.002088	0.000203	0	0	0	0	0.203524	0.001800	0	0	0	0	0.000029	0.000022	0	0	0.430076	0.002214	0	0	0	0	0	0	0.000100	0.000045	0.000040	0.000028	0.293234	0.002036	0.062639	0.001083	0	0	0	0	0.000806	0.000126	0	0	0.000020	0.000020	0	0	0	0	0.000765	0.000122	0.000526	0.000101	0.000817	0.000126	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002625	0.000225	0.002434	0.000218	0	0	0	0	0	0	0	0	0	0	0	0	0.000094	0.000042	
19.1000	0.0015	0.0002	1.8575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000040	0	0	0.000100	0.000045	0	0	0.002070	0.000202	0	0	0	0	0.203456	0.001800	0	0	0	0	0.000044	0.000029	0	0	0.430058	0.002214	0	0	0	0	0	0	0.000100	0.000045	0.000040	0.000028	0.293534	0.002036	0.062708	0.001084	0	0	0	0	0.000790	0.000124	0	0	0.000020	0.000020	0	0	0	0	0.000723	0.000118	0.000510	0.000099	0.000828	0.000127	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002578	0.000223	0.002261	0.000209	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000040	
19.2000	0.0016	0.0002	1.8557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000072	0.000036	0	0	0.000093	0.000042	0	0	0.002015	0.000199	0	0	0	0	0.203505	0.001800	0.000019	0.000019	0	0	0.000063	0.000033	0	0	0.430046	0.002214	0	0	0	0	0	0	0.000100	0.000045	0.000040	0.000028	0.293754	0.002037	0.062720	0.001084	0	0	0	0	0.000741	0.000119	0	0	0.000020	0.000020	0	0	0	0	0.000667	0.000113	0.000476	0.000096	0.000844	0.000129	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002521	0.000221	0.002186	0.000207	0	0	0	0	0	0	0	0	0	0	0	0	0.000096	0.000042	
19.3000	0.0017	0.0002	1.8538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000092	0.000041	0	0	0.000082	0.000040	0	0	0.001983	0.000197	0	0	0	0	0.203535	0.001800	0.000020	0.000020	0	0	0.000041	0.000028	0	0	0.430040	0.002214	0	0	0	0	0	0	0.000100	0.000045	0.000040	0.000028	0.294013	0.002037	0.062681	0.001084	0	0	0	0	0.000697	0.000116	0	0	0.000020	0.000020	0	0	0	0	0.000667	0.000114	0.000448	0.000094	0.000855	0.000130	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002376	0.000215	0.002171	0.000206	0	0	0	0	0	0	0	0	0	0	0	0	0.000120	0.000049	
19.4000	0.0017	0.0002	1.8515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000040	0	0	0.000100	0.000045	0	0	0.001931	0.000194	0	0	0	0	0.203578	0.001801	0.000020	0.000020	0	0	0.000040	0.000028	0	0	0.430039	0.002214	0	0	0	0	0	0	0.000083	0.000038	0.000040	0.000028	0.294223	0.002038	0.062713	0.001084	0	0	0	0	0.000631	0.000109	0	0	0.000020	0.000020	0	0	0	0	0.000622	0.000110	0.000457	0.000094	0.000775	0.000123	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002286	0.000211	0.002247	0.000209	0	0	0	0	0	0	0	0	0	0	0	0	0.000094	0.000040	
19.5000	0.0016	0.0002	1.8487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000063	0.000035	0	0	0.000117	0.000048	0	0	0.001912	0.000194	0	0	0	0	0.203589	0.001801	0.000020	0.000020	0	0	0.000046	0.000029	0	0	0.430022	0.002214	0	0	0	0	0	0	0.000060	0.000035	0.000040	0.000028	0.294490	0.002038	0.062763	0.001084	0	0	0	0	0.000544	0.000104	0	0	0.000010	0.000010	0	0	0	0	0.000623	0.000110	0.000407	0.000089	0.000814	0.000126	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002155	0.000205	0.002266	0.000210	0	0	0	0	0	0	0	0	0	0	0	0	0.000039	0.000028	
19.6000	0.0015	0.0002	1.8465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000069	0.000036	0	0	0.000119	0.000048	0	0	0.001787	0.000186	0	0	0	0	0.203658	0.001801	0.000020	0.000020	0	0	0.000040	0.000028	0	0	0.430020	0.002214	0	0	0	0	0	0	0.000060	0.000035	0.000040	0.000028	0.294704	0.002039	0.062745	0.001084	0	0	0	0	0.000504	0.000098	0	0	0	0	0	0	0	0	0.000622	0.000109	0.000387	0.000086	0.000824	0.000125	0	0	0.000020	0.000020	0	0	0.000008	0.000008	0	0	0	0	0.002108	0.000202	0.002254	0.000208	0	0	0	0	0	0	0	0	0	0	0	0	0.000012	0.000012	
19.7000	0.0013	0.0002	1.8448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000056	0.000030	0	0	0.000110	0.000044	0	0	0.001630	0.000179	0	0	0	0	0.203682	0.001801	0.000020	0.000020	0	0	0.000040	0.000028	0	0	0.430017	0.002214	0	0	0	0	0	0	0.000060	0.000035	0.000040	0.000028	0.294916	0.002039	0.062712	0.001084	0	0	0	0	0.000481	0.000098	0	0	0	0	0	0	0	0	0.000556	0.000105	0.000420	0.000090	0.000852	0.000130	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.002110	0.000202	0.002259	0.000210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19.8000	0.0013	0.0002	1.8442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000120	0.000049	0	0	0.001551	0.000174	0	0	0	0	0.203648	0.001801	0.000020	0.000020	0	0	0.000040	0.000028	0	0	0.430000	0.002214	0	0	0	0	0	0	0.000060	0.000035	0.000040	0.000028	0.295088	0.002040	0.062673	0.001084	0	0	0	0	0.000497	0.000099	0	0	0	0	0	0	0	0	0.000571	0.000106	0.000471	0.000096	0.000862	0.000130	0	0	0.000014	0.000014	0	0	0.000020	0.000020	0	0	0	0	0.002118	0.000204	0.002165	0.000206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19.9000	0.0013	0.0002	1.8437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000110	0.000046	0	0	0.001546	0.000174	0	0	0	0	0.203570	0.001801	0.000020	0.000020	0	0	0.000040	0.000028	0	0	0.430013	0.002214	0	0	0	0	0	0	0.000072	0.000037	0.000023	0.000016	0.295249	0.002040	0.062620	0.001083	0	0	0	0	0.000500	0.000099	0	0	0	0	0.000010	0.000010	0	0	0.000602	0.000109	0.000481	0.000097	0.000799	0.000125	0	0	0	0	0	0	0.000033	0.000023	0	0	0	0	0.002038	0.000199	0.002234	0.000208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.0000	0.0012	0.0002	1.8418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000027	0.000021	0	0	0.000113	0.000047	0	0	0.001472	0.000171	0	0	0	0	0.203551	0.001801	0.000020	0.000020	0	0	0.000040	0.000028	0	0	0.430007	0.002214	0	0	0	0	0	0	0.000072	0.000036	0.000020	0.000020	0.295493	0.002040	0.062642	0.001084	0	0	0	0	0.000523	0.000101	0	0	0	0	0.000020	0.000020	0	0	0.000572	0.000106	0.000502	0.000099	0.000736	0.000120	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001933	0.000193	0.002237	0.000209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.1000	0.0012	0.0002	1.8403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000120	0.000049	0	0	0.001474	0.000169	0	0	0	0	0.203500	0.001800	0.000020	0.000020	0	0	0.000040	0.000028	0	0	0.430020	0.002214	0	0	0	0	0	0	0.000040	0.000028	0.000020	0.000020	0.295727	0.002041	0.062616	0.001083	0	0	0	0	0.000518	0.000102	0	0	0	0	0.000020	0.000020	0	0	0.000604	0.000110	0.000500	0.000100	0.000674	0.000115	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001874	0.000190	0.002192	0.000207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.2000	0.0011	0.0001	1.8390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000109	0.000046	0	0	0.001431	0.000166	0	0	0	0	0.203512	0.001800	0.000020	0.000020	0	0	0.000028	0.000021	0	0	0.430017	0.002214	0	0	0	0	0	0	0.000040	0.000028	0.000020	0.000020	0.295949	0.002041	0.062535	0.001083	0	0	0	0	0.000515	0.000100	0	0	0	0	0.000020	0.000020	0	0	0.000616	0.000111	0.000458	0.000094	0.000718	0.000117	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001822	0.000188	0.002130	0.000204	0	0	0	0	0	0	0	0	0	0	0	0	0.000019	0.000019	
20.3000	0.0010	0.0001	1.8375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000032	0.000023	0	0	0.000082	0.000040	0	0	0.001424	0.000167	0	0	0	0	0.203502	0.001800	0.000020	0.000020	0	0	0.000009	0.000009	0	0	0.430030	0.002214	0	0	0	0	0	0	0.000040	0.000028	0.000020	0.000020	0.296169	0.002042	0.062450	0.001082	0	0	0	0	0.000584	0.000105	0	0	0	0	0.000020	0.000020	0	0	0.000567	0.000105	0.000375	0.000085	0.000753	0.000121	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001734	0.000183	0.002160	0.000205	0	0	0	0	0	0	0	0	0	0	0	0	0.000010	0.000010	
20.4000	0.0009	0.0001	1.8362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000080	0.000040	0	0	0.001378	0.000165	0	0	0	0	0.203454	0.001800	0.000013	0.000013	0	0	0	0	0	0	0.430040	0.002214	0	0	0	0	0	0	0.000040	0.000028	0.000020	0.000020	0.296363	0.002042	0.062431	0.001082	0	0	0	0	0.000548	0.000103	0	0	0.000007	0.000007	0.000020	0.000020	0	0	0.000563	0.000105	0.000404	0.000089	0.000723	0.000119	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001702	0.000181	0.002154	0.000205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.5000	0.0009	0.0001	1.8353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000046	0.000029	0	0	0.000080	0.000040	0	0	0.001414	0.000167	0	0	0	0	0.203424	0.001800	0	0	0	0	0	0	0	0	0.430029	0.002214	0	0	0	0	0	0	0.000036	0.000025	0.000020	0.000020	0.296516	0.002042	0.062429	0.001082	0	0	0	0	0.000539	0.000102	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0.000558	0.000104	0.000395	0.000087	0.000686	0.000116	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001762	0.000186	0.002005	0.000198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.6000	0.0011	0.0001	1.8340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0	0	0.000080	0.000040	0	0	0.001408	0.000166	0	0	0	0	0.203450	0.001800	0	0	0	0	0	0	0	0	0.430027	0.002214	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0.296644	0.002043	0.062428	0.001082	0	0	0	0	0.000511	0.000100	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0.000546	0.000103	0.000355	0.000083	0.000676	0.000115	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001760	0.000185	0.001955	0.000196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.7000	0.0011	0.0002	1.8322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0	0	0.000066	0.000035	0	0	0.001389	0.000166	0	0	0	0	0.203448	0.001800	0	0	0	0	0	0	0	0	0.430040	0.002214	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0.296830	0.002043	0.062448	0.001082	0	0	0	0	0.000516	0.000100	0	0	0.000015	0.000015	0.000020	0.000020	0	0	0.000493	0.000098	0.000346	0.000082	0.000643	0.000113	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001686	0.000181	0.001940	0.000195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.8000	0.0010	0.0001	1.8315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000046	0.000029	0	0	0.000056	0.000033	0	0	0.001448	0.000168	0	0	0	0	0.203343	0.001800	0	0	0	0	0	0	0	0	0.430042	0.002214	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0.296976	0.002043	0.062464	0.001082	0	0	0	0	0.000479	0.000096	0	0	0	0	0.000020	0.000020	0	0	0.000478	0.000096	0.000380	0.000085	0.000619	0.000108	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001714	0.000182	0.001876	0.000191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20.9000	0.0008	0.0001	1.8309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000053	0.000031	0	0	0.000040	0.000028	0	0	0.001438	0.000168	0	0	0	0	0.203258	0.001800	0	0	0	0	0	0	0	0	0.430056	0.002214	0	0	0	0	0	0	0.000020	0.000020	0.000020	0.000020	0.297118	0.002044	0.062458	0.001082	0	0	0	0	0.000493	0.000098	0	0	0	0	0.000020	0.000020	0	0	0.000442	0.000094	0.000421	0.000090	0.000571	0.000106	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001765	0.000185	0.001808	0.000188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.0000	0.0007	0.0001	1.8297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000048	0.000029	0	0	0.000052	0.000031	0	0	0.001444	0.000168	0	0	0	0	0.203227	0.001799	0	0	0	0	0	0	0	0	0.430060	0.002214	0	0	0	0	0	0	0.000020	0.000020	0.000011	0.000011	0.297272	0.002044	0.062452	0.001082	0	0	0	0	0.000466	0.000094	0	0	0	0	0.000020	0.000020	0	0	0.000421	0.000089	0.000368	0.000084	0.000597	0.000108	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001703	0.000183	0.001819	0.000188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.1000	0.0006	0.0001	1.8284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000060	0.000035	0	0	0.001425	0.000168	0	0	0	0	0.203234	0.001800	0	0	0	0	0	0	0	0	0.430060	0.002214	0	0	0	0	0	0	0.000020	0.000020	0	0	0.297417	0.002044	0.062441	0.001082	0	0	0	0	0.000392	0.000088	0	0	0	0	0.000006	0.000006	0	0	0.000406	0.000089	0.000357	0.000083	0.000577	0.000105	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001697	0.000181	0.001833	0.000188	0	0	0	0	0	0	0	0	0	0	0.000014	0.000014	0	0	
21.2000	0.0006	0.0001	1.8274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000060	0.000035	0	0	0.001401	0.000165	0	0	0	0	0.203191	0.001799	0	0	0	0	0	0	0	0	0.430055	0.002214	0	0	0	0	0	0	0.000014	0.000014	0	0	0.297567	0.002045	0.062452	0.001082	0	0	0	0	0.000396	0.000088	0	0	0	0	0	0	0	0	0.000399	0.000089	0.000360	0.000085	0.000562	0.000104	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001733	0.000184	0.001730	0.000184	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	
21.3000	0.0007	0.0001	1.8263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000060	0.000035	0	0	0.001346	0.000163	0	0	0	0	0.203169	0.001799	0	0	0	0	0	0	0	0	0.430080	0.002214	0	0	0	0	0	0	0	0	0	0	0.297692	0.002045	0.062441	0.001082	0	0	0	0	0.000382	0.000086	0	0	0	0	0	0	0	0	0.000402	0.000089	0.000377	0.000085	0.000497	0.000098	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.001744	0.000183	0.001730	0.000183	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	
21.4000	0.0007	0.0001	1.8254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000030	0.000021	0	0	0.000076	0.000038	0	0	0.001320	0.000161	0	0	0.000018	0.000018	0.203185	0.001799	0	0	0	0	0	0	0	0	0.430062	0.002214	0	0	0	0	0	0	0	0	0	0	0.297819	0.002045	0.062433	0.001082	0	0	0	0	0.000396	0.000087	0	0	0	0	0	0	0	0	0.000401	0.000088	0.000375	0.000086	0.000461	0.000094	0	0	0	0	0	0	0.000018	0.000018	0	0	0	0	0.001799	0.000188	0.001604	0.000177	0	0	0	0	0	0	0	0	0	0	0.000002	0.000002	0	0	
21.5000	0.0007	0.0001	1.8246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000080	0.000040	0	0	0.001320	0.000161	0	0	0.000020	0.000020	0.203170	0.001799	0	0	0	0	0	0	0	0	0.430060	0.002214	0	0	0	0	0	0	0	0	0	0	0.297933	0.002045	0.062414	0.001082	0	0	0	0	0.000388	0.000086	0	0	0	0	0	0	0	0	0.000433	0.000092	0.000356	0.000083	0.000436	0.000092	0	0	0	0	0	0	0	0	0	0	0	0	0.001802	0.000188	0.001547	0.000174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.6000	0.0007	0.0001	1.8233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000079	0.000039	0	0	0.001245	0.000156	0	0	0.000020	0.000020	0.203186	0.001799	0	0	0	0	0	0	0	0	0.430060	0.002214	0	0	0	0	0	0	0	0	0	0	0.298072	0.002045	0.062408	0.001082	0	0	0	0	0.000412	0.000089	0	0	0	0	0	0	0	0	0.000393	0.000087	0.000329	0.000079	0.000418	0.000090	0	0	0	0	0	0	0	0	0	0	0	0	0.001792	0.000186	0.001548	0.000174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.7000	0.0008	0.0001	1.8215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0.000060	0.000035	0	0	0.001228	0.000156	0	0	0.000020	0.000020	0.203172	0.001799	0	0	0	0	0	0	0	0	0.430060	0.002214	0	0	0	0	0	0	0	0	0	0	0.298304	0.002046	0.062424	0.001082	0	0	0	0	0.000475	0.000096	0	0	0	0	0	0	0	0	0.000325	0.000080	0.000318	0.000078	0.000430	0.000092	0	0	0	0	0	0	0	0	0	0	0	0	0.001703	0.000181	0.001442	0.000168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.8000	0.0008	0.0001	1.8203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000044	0.000029	0	0	0.000060	0.000035	0	0	0.001153	0.000149	0	0	0.000020	0.000020	0.203177	0.001799	0	0	0	0	0.000000	0.000000	0	0	0.430071	0.002214	0	0	0	0	0	0	0	0	0	0	0.298468	0.002046	0.062405	0.001082	0	0	0	0	0.000494	0.000098	0	0	0	0	0	0	0	0	0.000338	0.000081	0.000289	0.000075	0.000475	0.000095	0	0	0	0	0	0	0	0	0	0	0	0	0.001615	0.000178	0.001390	0.000165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
